TeamId,TeamName,SubmissionDate,Score
4172331,Mercha,"2020-01-02 09:26:48",0.80163
4203110,ChiragMittal,"2020-01-02 09:31:40",0.62576
4203110,ChiragMittal,"2020-01-02 09:35:01",1.00000
4202036,EgoJr,"2020-01-02 09:43:38",0.83640
4203267,"Johny Jose","2020-01-02 10:07:18",1.00000
4198860,Had,"2020-01-02 10:17:39",0.83231
4181863,phoenix,"2020-01-02 10:23:03",0.56134
4172331,Mercha,"2020-01-02 10:28:35",0.80368
4172637,"Mohamed Ali","2020-01-02 10:30:16",1.00000
4203453,Aman.cyberia,"2020-01-02 10:38:18",1.00000
4184316,sd3003,"2020-01-02 10:45:56",0.80674
4181863,phoenix,"2020-01-02 10:49:43",0.76380
4184303,"Raghav ","2020-01-02 10:50:15",0.76993
4203121,dharmendrabajiya,"2020-01-02 11:14:46",0.78220
4174101,"Rahul Jain","2020-01-02 11:23:43",1.00000
4172467,"Ashish Bhuyekar","2020-01-02 11:49:27",1.00000
4175936,l2d,"2020-01-02 11:52:59",0.00000
4175936,l2d,"2020-01-02 12:03:16",0.74539
4175936,l2d,"2020-01-02 12:03:46",0.83231
4176544,Kuntal,"2020-01-02 12:08:08",0.81288
4203865,hanesh,"2020-01-02 12:30:42",0.74028
4203121,dharmendrabajiya,"2020-01-02 12:45:58",0.79345
4177200,"swathi #2","2020-01-02 12:50:40",0.78118
4176544,Kuntal,"2020-01-02 13:08:36",0.81595
4197956,"Alphonse Nelson","2020-01-02 13:16:47",1.00000
4179945,Nomi97,"2020-01-02 13:20:32",0.79652
4170563,"Bruce Young","2020-01-02 13:22:36",0.83435
4170747,ask971,"2020-01-02 13:23:26",1.00000
4202074,"Seong-Hee Ahn","2020-01-02 13:33:04",0.77505
4203974,"Sachin Prabhu #2","2020-01-02 13:34:22",0.77505
4204157,sharpen,"2020-01-02 13:47:03",1.00000
4184325,ashok,"2020-01-02 13:53:24",1.00000
4204151,Rasmus,"2020-01-02 14:01:32",0.77505
4204197,"jean claude gallo","2020-01-02 14:07:18",0.80163
4197994,"Shivam Kolhe","2020-01-02 14:14:53",0.56748
4204111,fkdplc,"2020-01-02 14:20:48",0.78834
4169556,cadenceflow,"2020-01-02 14:29:37",0.80572
4197994,"Shivam Kolhe","2020-01-02 14:30:00",0.57566
4204111,fkdplc,"2020-01-02 14:32:31",0.79856
4204096,dht7166,"2020-01-02 14:42:21",0.73721
4204363,"Oktay Pamuk","2020-01-02 15:06:49",0.75562
4204363,"Oktay Pamuk","2020-01-02 15:12:00",0.76175
4204367,"Anton Pl","2020-01-02 15:13:13",0.80674
4195177,"JH Fung","2020-01-02 15:20:19",0.77505
4177383,Zerecas,"2020-01-02 15:24:22",0.80061
4192872,Alice,"2020-01-02 15:35:34",0.81492
4200488,Avinash,"2020-01-02 15:43:40",0.80674
4178172,DAVIDE.GAZZE,"2020-01-02 16:39:43",0.80572
4177684,"Pawan Kotak","2020-01-02 16:57:03",0.80879
4178172,DAVIDE.GAZZE,"2020-01-02 17:01:34",0.80674
4178211,"Max Hill","2020-01-02 17:23:31",0.68609
4178211,"Max Hill","2020-01-02 17:28:53",0.76073
4203804,leandroromualdo,"2020-01-02 17:36:03",0.52862
4204921,"Vitor Alcântara Batista","2020-01-02 17:37:33",0.82310
4204921,"Vitor Alcântara Batista","2020-01-02 17:49:21",0.83844
4202021,"Mark Conway","2020-01-02 17:51:31",1.00000
4205061,Mithlesh,"2020-01-02 18:06:46",0.77505
4180125,Milin,"2020-01-02 18:13:20",0.77914
4200681,"Nandhu Elango","2020-01-02 18:22:21",0.79856
4204711,"Vladislav Gerasimov","2020-01-02 18:35:54",0.77096
4204854,"Fulei Zhou","2020-01-02 18:40:56",0.77505
4199673,NIKHIL,"2020-01-02 18:52:19",0.00000
4199673,NIKHIL,"2020-01-02 18:59:07",0.80061
4185336,Devesh,"2020-01-02 19:01:09",0.77811
4205234,Gadiel,"2020-01-02 19:04:12",1.00000
4203804,leandroromualdo,"2020-01-02 19:21:50",0.79243
4194071,"Mohammad Hamid Reza","2020-01-02 19:33:03",0.83333
4182210,PlayerNr13,"2020-01-02 20:24:51",0.79038
4185336,Devesh,"2020-01-02 20:27:47",0.80061
4201226,DirkWillemWonnink,"2020-01-02 20:28:25",0.00000
4195966,DikembeOfNull,"2020-01-02 20:29:01",1.00000
4201226,DirkWillemWonnink,"2020-01-02 20:44:18",0.56543
4191812,lophius,"2020-01-02 20:45:50",0.78834
4183403,xchai,"2020-01-02 21:41:53",0.83026
4188757,"Alexander Kern","2020-01-02 22:12:38",0.79243
4189020,Butler,"2020-01-02 22:41:12",0.79754
4186868,Datastic,"2020-01-02 22:42:36",0.00000
4186868,Datastic,"2020-01-02 22:44:15",0.68609
4186868,Datastic,"2020-01-02 22:49:54",0.71165
4205721,"Kumaresan Manickavelu","2020-01-02 22:54:06",0.77505
4186868,Datastic,"2020-01-02 22:59:26",0.71676
4198432,JingHuang,"2020-01-02 23:01:05",0.79447
4186868,Datastic,"2020-01-02 23:06:07",0.72494
4204854,"Fulei Zhou","2020-01-02 23:49:19",0.78629
4171792,"Raymond Tse","2020-01-03 00:02:57",0.72903
4174855,Rackhun,"2020-01-03 00:08:50",0.85071
4202383,DAM,"2020-01-03 00:30:48",0.00000
4202383,DAM,"2020-01-03 01:08:38",0.76380
4193304,"Rajesh Vikraman","2020-01-03 01:26:17",0.78425
4202789,"weiling Wu","2020-01-03 01:51:40",0.77505
4198154,LiuZheng,"2020-01-03 01:54:51",0.82004
4185734,Chenghao,"2020-01-03 02:01:39",0.83946
4198868,"Keyu Chen","2020-01-03 02:28:26",0.79038
4204524,KamalPangeni,"2020-01-03 02:29:44",0.78732
4174523,Vagif,"2020-01-03 02:51:49",0.81186
4198154,LiuZheng,"2020-01-03 03:03:28",0.83435
4206314,Dacian,"2020-01-03 03:22:48",1.00000
4202127,"TN Q Nguyen","2020-01-03 03:57:53",0.76482
4206380,rbaral,"2020-01-03 04:00:00",0.51022
4186683,"Tinys ","2020-01-03 04:00:13",0.82924
4192939,"Harpreet singh","2020-01-03 04:17:29",0.57055
4186868,Datastic,"2020-01-03 04:22:56",0.72597
4203065,"Pranay Chandekar","2020-01-03 04:34:56",0.75357
4186868,Datastic,"2020-01-03 04:35:56",0.77505
4193481,ChuangHans,"2020-01-03 04:50:57",0.77811
4202151,BalaCynwyd,"2020-01-03 04:52:53",0.77811
4169559,swang637,"2020-01-03 04:56:25",0.81901
4202510,xinjiay,"2020-01-03 05:00:51",0.82515
4194077,"boiledfishpot ","2020-01-03 05:14:04",0.81799
4206539,Romy,"2020-01-03 05:14:19",0.83435
4182546,"Chris P","2020-01-03 05:17:42",0.21983
4191789,"Takuya Ando","2020-01-03 05:26:04",0.80163
4182546,"Chris P","2020-01-03 05:35:02",0.78016
4203593,"Mahendra S Chouhan","2020-01-03 05:45:41",1.00000
4196616,gosunriver,"2020-01-03 05:50:09",0.73926
4177383,Zerecas,"2020-01-03 05:57:43",0.80879
4171558,"Noob Saibot","2020-01-03 05:59:47",0.82719
4172857,segun,"2020-01-03 06:10:43",0.61042
4196616,gosunriver,"2020-01-03 06:11:43",0.82924
4175768,Swetha,"2020-01-03 06:13:35",0.81288
4183426,revs96,"2020-01-03 06:15:53",1.00000
4182491,"Parul Pandey","2020-01-03 06:20:46",0.82208
4171558,"Noob Saibot","2020-01-03 06:51:17",0.83742
4202510,xinjiay,"2020-01-03 07:03:59",0.82822
4194407,"vsai suryadevara","2020-01-03 07:12:53",0.79141
4171571,"Saadia Humayun","2020-01-03 07:14:30",0.80879
4194553,"Alok Kumar Padhi","2020-01-03 07:20:28",0.80674
4175568,"chamanth mvs","2020-01-03 07:38:13",1.00000
4202716,Jeeu,"2020-01-03 07:38:23",0.77505
4204119,kotaro,"2020-01-03 07:42:01",0.74233
4171571,"Saadia Humayun","2020-01-03 07:53:50",0.82208
4206446,"jin sakuma","2020-01-03 07:55:18",0.81186
4190885,eoehd,"2020-01-03 08:04:27",0.80368
4206152,keysersoze309,"2020-01-03 08:39:55",0.79447
4203018,atulkatti,"2020-01-03 08:41:53",0.75869
4188757,"Alexander Kern","2020-01-03 08:42:49",0.80777
4194407,"vsai suryadevara","2020-01-03 08:44:11",0.79447
4207226,"Harsh Verma","2020-01-03 08:45:47",1.00000
4206627,araj0009,"2020-01-03 08:47:10",0.77505
4202710,"Nikhil Kumar #2","2020-01-03 08:49:17",0.57055
4207299,"Viktor S","2020-01-03 09:05:55",0.57055
4196421,Flavia,"2020-01-03 09:21:01",0.76073
4171463,"Sriram Ramanathan","2020-01-03 09:23:34",0.82004
4170874,avvinci,"2020-01-03 09:27:38",0.77607
4180720,"Alfas Esty","2020-01-03 09:30:57",0.80163
4177383,Zerecas,"2020-01-03 09:43:23",0.81799
4207470,Akash,"2020-01-03 09:56:27",0.81799
4204119,kotaro,"2020-01-03 10:00:57",0.77096
4206552,Prakshaal,"2020-01-03 10:05:53",0.78118
4190149,M.RakeLinggarA.,"2020-01-03 10:08:19",0.79856
4176861,Abuche,"2020-01-03 10:11:48",0.82004
4207211,"Christian Werres","2020-01-03 10:21:10",0.77505
4204096,dht7166,"2020-01-03 10:30:25",0.74028
4207311,samsudhin,"2020-01-03 10:45:39",0.74233
4204363,"Oktay Pamuk","2020-01-03 10:48:25",0.79243
4180404,"Roland Stenger","2020-01-03 10:48:57",0.80572
4207311,samsudhin,"2020-01-03 10:50:37",0.79345
4199799,"Kartik kumar","2020-01-03 10:54:35",0.71063
4177435,hammoo,"2020-01-03 10:56:50",0.83231
4191591,Urscha,"2020-01-03 11:06:29",0.77914
4203018,atulkatti,"2020-01-03 11:09:54",0.78936
4203018,atulkatti,"2020-01-03 11:17:32",0.79754
4207732,geliad,"2020-01-03 11:21:15",0.53374
4200304,"Andrii Grytsyna","2020-01-03 11:22:18",0.80061
4193785,"Sahil Sharma","2020-01-03 11:29:08",0.81492
4191591,Urscha,"2020-01-03 11:35:08",0.83435
4177435,hammoo,"2020-01-03 12:20:13",0.83435
4195511,Kjkr73,"2020-01-03 12:31:47",0.77300
4180673," Dhruv Mevada","2020-01-03 12:33:58",0.76993
4208099,iroirotantan,"2020-01-03 12:48:16",0.57055
4172116,"Evgenia Raikakou","2020-01-03 13:34:28",0.81901
4170642,"Chaitanya Krishna","2020-01-03 13:46:59",0.81288
4180758,"Marcos Martins Marchetti","2020-01-03 14:21:08",0.82208
4180125,Milin,"2020-01-03 14:33:01",0.79447
4171701,Dxx,"2020-01-03 15:07:28",0.80572
4171107,"ALOUI Amine","2020-01-03 15:09:14",1.00000
4173961,DarkAngel13,"2020-01-03 15:25:10",0.78220
4195504,"Riad Shaltaf","2020-01-03 15:40:45",0.80470
4195454,cjber,"2020-01-03 15:50:54",0.77505
4171673,"Arunkumar Venkataramanan","2020-01-03 16:21:53",1.00000
4192813,"saivenkataraju nanduri","2020-01-03 16:30:11",0.57055
4195354,a-d-nash,"2020-01-03 16:39:17",0.77607
4195283,niik,"2020-01-03 16:39:42",0.80163
4195354,a-d-nash,"2020-01-03 16:39:59",0.78323
4198357,kohei-mu,"2020-01-03 16:40:12",0.66155
4203001,"Ivan Balagurov","2020-01-03 16:48:51",0.77198
4190763,"Vansh Gupta","2020-01-03 16:51:19",0.79856
4198357,kohei-mu,"2020-01-03 16:59:24",0.78629
4208951,"Kang Prayit","2020-01-03 17:03:25",1.00000
4208806,"Harsh Gupta","2020-01-03 17:09:33",0.77505
4209072,"Abhishek Kumar","2020-01-03 17:18:26",1.00000
4177537,Akahachi,"2020-01-03 17:45:57",0.81083
4178211,"Max Hill","2020-01-03 17:48:25",0.79447
4207835,LinhLPV,"2020-01-03 18:11:02",0.82822
4207835,LinhLPV,"2020-01-03 18:24:47",0.83333
4202383,DAM,"2020-01-03 19:54:11",0.76993
4195946,"Fred Navruzov","2020-01-03 20:20:24",0.82413
4189056,RajatV,"2020-01-03 20:39:35",0.70961
4203424,"Islambek Abilkasimov","2020-01-03 20:57:58",0.77505
4201226,DirkWillemWonnink,"2020-01-03 20:59:05",0.77914
4209502,"Octavio Araujo","2020-01-03 21:07:48",0.73926
4174523,Vagif,"2020-01-03 21:19:33",0.83231
4176861,Abuche,"2020-01-03 21:52:26",1.00000
4201427,"Michal Juraszek","2020-01-03 22:29:40",0.78629
4198195,"林湧森 (Dyson Lin)","2020-01-03 22:50:54",0.81083
4183403,xchai,"2020-01-03 23:54:03",0.83333
4202383,DAM,"2020-01-04 00:00:34",0.79243
4202383,DAM,"2020-01-04 00:01:37",1.00000
4205797,tangoon,"2020-01-04 01:17:59",0.77505
4171701,Dxx,"2020-01-04 01:46:55",0.80981
4187368,"Holf Yuen","2020-01-04 01:53:09",0.58895
4171701,Dxx,"2020-01-04 02:32:41",0.81186
4197970,"Kalesha Mohammad","2020-01-04 02:36:15",0.82413
4206095,rosleeb,"2020-01-04 03:04:10",0.00000
4206095,rosleeb,"2020-01-04 03:06:30",0.77811
4210564,Teds,"2020-01-04 03:19:33",1.00000
4171792,"Raymond Tse","2020-01-04 03:40:26",0.73619
4199270,"Marcelo Tranche Jr.","2020-01-04 04:28:56",0.78834
4193360,"palakurthi anirudh","2020-01-04 04:52:01",0.76175
4208940,Anirudh,"2020-01-04 05:12:26",0.53271
4176836,"Ceshine Lee","2020-01-04 05:14:50",0.81595
4193360,"palakurthi anirudh","2020-01-04 05:22:55",0.76584
4171015,"Deep Chatterjee","2020-01-04 05:41:16",1.00000
4202151,BalaCynwyd,"2020-01-04 05:46:52",0.78220
4171571,"Saadia Humayun","2020-01-04 05:56:49",0.84764
4199138,"Jacob Dyer","2020-01-04 06:00:02",0.75153
4202151,BalaCynwyd,"2020-01-04 06:10:10",0.78425
4192813,"saivenkataraju nanduri","2020-01-04 07:21:40",0.79550
4211071,ARES,"2020-01-04 07:31:48",0.76482
4182810,"Hou ZeYu","2020-01-04 07:39:13",0.20552
4192813,"saivenkataraju nanduri","2020-01-04 07:45:12",0.79754
4182810,"Hou ZeYu","2020-01-04 07:49:59",0.79447
4211333,"Yustian Ray","2020-01-04 08:03:12",0.77505
4211333,"Yustian Ray","2020-01-04 08:05:02",1.00000
4179266,kishorkumarJha,"2020-01-04 08:21:01",0.76380
4208125,"sanchit latawa","2020-01-04 09:10:05",0.00000
4208125,"sanchit latawa","2020-01-04 09:12:45",0.77607
4188484,zhouy,"2020-01-04 09:23:06",1.00000
4247898,"sachita chauhan","2020-01-04 09:23:39",1.00000
4174177,Terje,"2020-01-04 09:28:43",0.83026
4176544,Kuntal,"2020-01-04 09:54:31",0.82617
4211711,karankrishna,"2020-01-04 09:58:09",1.00000
4211590,"Dhruv Shah","2020-01-04 10:01:16",0.61145
4211590,"Dhruv Shah","2020-01-04 10:03:19",0.62678
4211590,"Dhruv Shah","2020-01-04 10:06:17",0.71983
4211800,MiCAjouMathematics,"2020-01-04 11:07:32",0.77505
4193811,Pavel,"2020-01-04 11:07:37",0.81595
4194077,"boiledfishpot ","2020-01-04 11:16:49",0.82106
4200270,"Sai Ganesh","2020-01-04 11:22:04",0.76993
4210935,"Billy Nguyen","2020-01-04 11:26:45",0.78118
4200270,"Sai Ganesh","2020-01-04 11:27:03",0.77198
4193811,Pavel,"2020-01-04 11:43:09",0.82924
4189056,RajatV,"2020-01-04 11:51:10",0.79141
4199799,"Kartik kumar","2020-01-04 12:06:41",0.75869
4199799,"Kartik kumar","2020-01-04 12:14:27",0.75971
4192245,"sravan kumar reddy","2020-01-04 12:19:40",0.73619
4199799,"Kartik kumar","2020-01-04 12:23:13",0.78323
4199799,"Kartik kumar","2020-01-04 12:26:52",0.79345
4195692,koan,"2020-01-04 12:44:50",0.79243
4195692,koan,"2020-01-04 12:52:06",0.79447
4202136,"Lynn #2","2020-01-04 12:55:59",0.53783
4171532,T_N_Z,"2020-01-04 13:28:33",0.82924
4197452,"Mosaab Muhammad","2020-01-04 14:03:18",0.82310
4209804,"Vivek Bombatkar","2020-01-04 14:21:45",0.80674
4173961,DarkAngel13,"2020-01-04 14:36:36",0.78425
4187796,"Swaraj Patil","2020-01-04 14:42:01",0.77607
4187462,"Kavish Goyal","2020-01-04 14:49:21",1.00000
4189788,GedTW,"2020-01-04 14:54:42",0.77505
4206152,keysersoze309,"2020-01-04 15:08:40",0.79652
4212715,rainboltz,"2020-01-04 15:12:15",1.00000
4212722,bowu,"2020-01-04 15:12:54",0.79243
4212722,bowu,"2020-01-04 15:14:39",0.79652
4190885,eoehd,"2020-01-04 15:18:40",0.81186
4193155,Visa,"2020-01-04 15:54:48",0.81186
4212496,"Levon Minasian","2020-01-04 16:15:54",0.57055
4212898,EevinWu,"2020-01-04 16:17:53",0.79038
4212883,"Shashank Vangolu","2020-01-04 16:18:00",0.81083
4212898,EevinWu,"2020-01-04 16:19:40",0.79550
4197491,morig,"2020-01-04 16:22:46",0.79856
4179266,kishorkumarJha,"2020-01-04 17:41:59",0.76789
4213057,tomer,"2020-01-04 17:58:18",1.00000
4195692,koan,"2020-01-04 18:03:20",0.79652
4175768,Swetha,"2020-01-04 18:09:06",0.82004
4169938,"Jovan Drenovcanin","2020-01-04 18:24:07",0.82208
4201226,DirkWillemWonnink,"2020-01-04 20:25:07",0.78016
4201143,"Emil Carlsson","2020-01-04 20:33:54",0.70858
4201143,"Emil Carlsson","2020-01-04 20:36:55",0.74948
4201143,"Emil Carlsson","2020-01-04 20:53:36",0.77300
4206095,rosleeb,"2020-01-04 21:05:27",0.79959
4210069,Gabe,"2020-01-04 21:06:35",0.57055
4206095,rosleeb,"2020-01-04 21:08:49",0.82106
4185839,"Krusnik 02","2020-01-04 21:21:26",0.80163
4204524,KamalPangeni,"2020-01-04 21:21:36",0.79038
4213175,"prashant singh","2020-01-04 22:01:50",0.60531
4201530,Mechamod,"2020-01-04 22:11:56",0.78016
4201530,Mechamod,"2020-01-04 22:34:00",0.78732
4178172,DAVIDE.GAZZE,"2020-01-05 00:00:17",0.81288
4185839,"Krusnik 02","2020-01-05 00:00:29",0.83333
4213576,Denis,"2020-01-05 01:26:36",0.74437
4171701,Dxx,"2020-01-05 01:36:33",0.81492
4213576,Denis,"2020-01-05 01:46:54",0.76482
4214020,"Ram Sundar","2020-01-05 02:12:19",1.00000
4209217,"Dimitri K. Sifoua","2020-01-05 02:44:10",0.77607
4209217,"Dimitri K. Sifoua","2020-01-05 02:49:08",0.78834
4195504,"Riad Shaltaf","2020-01-05 03:18:43",0.80572
4195504,"Riad Shaltaf","2020-01-05 03:26:45",0.80674
4208864,Random,"2020-01-05 04:02:07",0.79550
4201703,"Maloy Quinn","2020-01-05 04:15:51",0.00000
4201703,"Maloy Quinn","2020-01-05 04:23:11",0.71881
4181647,Bala,"2020-01-05 04:32:01",0.77505
4201883,"Nicklas Ankarstad","2020-01-05 04:38:00",0.57055
4213000,"Ashiish Karhade","2020-01-05 05:04:57",0.77505
4201883,"Nicklas Ankarstad","2020-01-05 05:24:46",0.77096
4231826,"Aniket Thomas","2020-01-05 06:06:01",0.83435
4199391,"Abhishek Rajbhoj","2020-01-05 06:09:27",0.80470
4213567,"Sarthak Chauhan","2020-01-05 06:13:36",0.80163
4214273,"Reid Case","2020-01-05 06:35:12",0.71472
4213753,"Lucas Atayde","2020-01-05 07:15:29",0.51840
4212061,"udit goel","2020-01-05 07:30:53",1.00000
4213753,"Lucas Atayde","2020-01-05 07:33:14",0.53885
4200270,"Sai Ganesh","2020-01-05 08:49:42",0.77811
4190885,eoehd,"2020-01-05 09:02:28",0.81595
4206564,Neo,"2020-01-05 09:28:32",0.76891
4206564,Neo,"2020-01-05 09:34:54",0.77914
4212043,"Rohit Ranjan","2020-01-05 10:03:40",0.00000
4206564,Neo,"2020-01-05 10:25:10",0.78323
4215176,PARMENION,"2020-01-05 10:26:05",1.00000
4208864,Random,"2020-01-05 11:02:52",0.79959
4200788,"George Roberts","2020-01-05 11:24:37",0.75153
4200788,"George Roberts","2020-01-05 11:26:15",0.78834
4176544,Kuntal,"2020-01-05 11:51:24",0.83333
4170106,Beans,"2020-01-05 11:58:04",0.83640
4197632,"Jaikiran Pedada DS","2020-01-05 12:08:56",0.79959
4191815,Hecham,"2020-01-05 12:24:47",0.58077
4195692,koan,"2020-01-05 12:25:04",0.79754
4191815,Hecham,"2020-01-05 12:35:33",0.58384
4191815,Hecham,"2020-01-05 12:47:15",0.59202
4174135,Yerne🐉,"2020-01-05 12:48:05",0.83537
4192535,Matthew,"2020-01-05 13:08:45",0.82719
4191815,Hecham,"2020-01-05 13:19:43",1.00000
4182810,"Hou ZeYu","2020-01-05 13:35:26",0.79856
4209178,"Md. Masud Rana","2020-01-05 14:10:18",0.82208
4175371,kawata,"2020-01-05 14:19:07",1.00000
4215935,"Zabolotnyi Artem","2020-01-05 14:36:15",0.57873
4170874,avvinci,"2020-01-05 14:39:39",0.78118
4175658,"Krystian Dennis","2020-01-05 14:44:37",1.00000
4215623,"Deepak Sharma #2","2020-01-05 14:48:18",0.78118
4208226,xmc08,"2020-01-05 15:05:28",0.79345
4215669,SopittaT,"2020-01-05 15:12:38",0.73721
4216086,"Nilabha Bhattacharya","2020-01-05 15:17:48",1.00000
4198357,kohei-mu,"2020-01-05 15:22:22",0.79038
4170836,lordvishwa,"2020-01-05 15:22:50",0.80674
4215873,royyutsai,"2020-01-05 15:23:38",0.77505
4179984,stano,"2020-01-05 16:46:55",0.78323
4214273,"Reid Case","2020-01-05 16:51:04",0.75562
4215873,royyutsai,"2020-01-05 17:25:37",0.77607
4176544,Kuntal,"2020-01-05 17:37:28",0.83537
4187178,"Victor Basu","2020-01-05 18:24:13",0.58793
4215669,SopittaT,"2020-01-05 18:52:57",0.78629
4204367,"Anton Pl","2020-01-05 19:05:14",0.84764
4208226,xmc08,"2020-01-05 19:13:28",0.80061
4216618,"Sajal Chandra","2020-01-05 19:16:45",0.77505
4209256,CyanNani123,"2020-01-05 19:23:30",0.65950
4216618,"Sajal Chandra","2020-01-05 19:25:34",0.79141
4201530,Mechamod,"2020-01-05 19:40:37",0.79652
4201530,Mechamod,"2020-01-05 19:46:11",0.79754
4205103,"Paul Solomon","2020-01-05 20:02:00",0.80572
4208226,xmc08,"2020-01-05 21:04:21",0.80265
4202151,BalaCynwyd,"2020-01-05 21:11:48",0.78834
4213753,"Lucas Atayde","2020-01-05 21:23:23",0.74335
4201226,DirkWillemWonnink,"2020-01-05 21:27:58",0.79652
4213753,"Lucas Atayde","2020-01-05 21:38:32",0.76687
4188874,Kenechukwu,"2020-01-05 21:40:37",0.80572
4213175,"prashant singh","2020-01-05 22:08:45",0.76789
4209256,CyanNani123,"2020-01-05 22:17:18",0.66871
4170106,Beans,"2020-01-05 22:59:06",1.00000
4205103,"Paul Solomon","2020-01-05 23:10:33",0.81083
4216978,"Evgeny Sdobnov","2020-01-05 23:15:13",0.78118
4216759,"Rohit Pande","2020-01-05 23:32:55",0.79550
4203424,"Islambek Abilkasimov","2020-01-05 23:35:40",0.77709
4181932,RajeevSingh,"2020-01-05 23:46:42",0.78425
4187868,"Matt Tranov","2020-01-06 00:39:08",0.82924
4171701,Dxx,"2020-01-06 00:46:51",0.81799
4209985,"Ayaan Panda","2020-01-06 00:53:32",0.80981
4209985,"Ayaan Panda","2020-01-06 01:04:40",0.81186
4169875,"Mike Leske","2020-01-06 01:06:28",0.84764
4210243,aagrigor,"2020-01-06 01:08:04",0.76482
4170929,"Cory S.","2020-01-06 01:38:11",0.77811
4171701,Dxx,"2020-01-06 02:15:23",0.82617
4211970,"Yann Rinkel","2020-01-06 02:35:43",0.42535
4211970,"Yann Rinkel","2020-01-06 02:50:52",0.42944
4198832,"Russel Shen","2020-01-06 03:04:09",0.77505
4198832,"Russel Shen","2020-01-06 03:20:04",0.78629
4198832,"Russel Shen","2020-01-06 03:53:59",0.79652
4212682,"pooyan ehsani","2020-01-06 03:58:28",0.81799
4217654,Ktpsaradhi,"2020-01-06 04:05:24",1.00000
4183310,Intellica,"2020-01-06 04:46:55",0.76993
4179426,"Syed Nusrath","2020-01-06 05:06:27",0.70449
4217732,Rashmi,"2020-01-06 05:07:23",0.78834
4171178,"Balaji Venkateswaran","2020-01-06 05:19:32",1.00000
4192872,Alice,"2020-01-06 05:29:38",0.81697
4171140,JNYork,"2020-01-06 05:57:37",0.83435
4205982,麒麟才子,"2020-01-06 06:11:05",0.57055
4217671,hmasa7,"2020-01-06 06:29:10",1.00000
4214273,"Reid Case","2020-01-06 07:15:23",0.79550
4194030,"NLP development","2020-01-06 07:35:46",0.80163
4202510,xinjiay,"2020-01-06 07:49:57",0.83128
4196616,gosunriver,"2020-01-06 07:50:54",1.00000
4194030,"NLP development","2020-01-06 07:52:56",0.80265
4218343,"Chris Chia","2020-01-06 08:00:24",0.79243
4218465,asdf,"2020-01-06 08:01:14",0.82719
4206704,"Bhavani Ravi","2020-01-06 08:01:24",0.76380
4211970,"Yann Rinkel","2020-01-06 08:03:20",0.46830
4169626,biomedico,"2020-01-06 08:09:14",0.78936
4169907,"George Chen","2020-01-06 08:14:31",1.00000
4218519,"S Loebrich","2020-01-06 08:20:29",0.77505
4193360,"palakurthi anirudh","2020-01-06 08:30:42",0.78118
4169626,biomedico,"2020-01-06 08:33:24",0.79959
4172536,"AI Penguin","2020-01-06 08:38:53",0.57055
4199673,NIKHIL,"2020-01-06 08:43:01",0.82719
4190022,Rishabh,"2020-01-06 09:05:43",1.00000
4218653,rebahan,"2020-01-06 09:13:47",0.42944
4218653,rebahan,"2020-01-06 09:15:00",0.57055
4170709,anshu,"2020-01-06 09:26:34",0.83640
4202390,kiran,"2020-01-06 10:00:11",0.77505
4193360,"palakurthi anirudh","2020-01-06 10:02:22",0.78425
4219065,"kiran bal","2020-01-06 10:20:01",0.77505
4179900,alexanderwong,"2020-01-06 10:32:40",0.83742
4219119,MingpeiyuZhang,"2020-01-06 10:33:40",1.00000
4211970,"Yann Rinkel","2020-01-06 11:03:46",0.59815
4212597,"Grun feat Extaz","2020-01-06 11:04:06",0.79038
4171889,"shubham goyal","2020-01-06 11:26:21",1.00000
4186683,"Tinys ","2020-01-06 11:27:31",0.83333
4216183,WinnerDinner,"2020-01-06 11:29:51",0.00000
4216183,WinnerDinner,"2020-01-06 11:32:35",0.72699
4195851,"Mrinal Kanti Sardar","2020-01-06 11:33:42",0.79652
4213576,Denis,"2020-01-06 11:44:45",0.79243
4209256,CyanNani123,"2020-01-06 11:45:51",0.75255
4215138,"Gari Garcia Castellanos","2020-01-06 11:47:33",0.79141
4218180,"Alok ST","2020-01-06 11:47:44",0.54907
4179426,"Syed Nusrath","2020-01-06 11:49:35",0.77709
4179426,"Syed Nusrath","2020-01-06 12:03:21",0.79959
4186683,"Tinys ","2020-01-06 12:19:30",0.83537
4219372,"raghav sharma","2020-01-06 12:21:20",0.76482
4213576,Denis,"2020-01-06 12:32:02",0.79652
4170874,avvinci,"2020-01-06 12:44:41",0.78936
4194771,"Subrahmanya Swamy Peruru","2020-01-06 12:49:43",0.74948
4218180,"Alok ST","2020-01-06 12:56:21",0.77096
4213576,Denis,"2020-01-06 13:00:04",0.79754
4219575,ivanm,"2020-01-06 13:03:16",0.77096
4203751,"Pranath Fernando","2020-01-06 13:08:26",0.80163
4170836,lordvishwa,"2020-01-06 13:15:25",0.81083
4217856,"Dmitrii Zhurman","2020-01-06 13:18:30",0.80981
4219479,Amar,"2020-01-06 13:21:06",0.77096
4206564,Neo,"2020-01-06 13:23:24",0.78834
4218180,"Alok ST","2020-01-06 13:27:36",0.77300
4194771,"Subrahmanya Swamy Peruru","2020-01-06 13:33:10",0.76891
4206564,Neo,"2020-01-06 13:35:03",0.79038
4209256,CyanNani123,"2020-01-06 13:51:58",0.76687
4177681,"Pankaj Soni","2020-01-06 13:57:02",0.77300
4212365,luilom90,"2020-01-06 14:09:40",0.78732
